,Date,Home_Team_Name,Vistor_Team_Name,Home_Points,Away_Points
596,1/20/2016,Knicks,Jazz,118,111
597,1/20/2016,Nets,Cavaliers,78,91
598,1/20/2016,Mavericks,Timberwolves,106,94
599,1/20/2016,Lakers,Kings,93,112
600,1/20/2016,Magic,76ers,87,96
601,1/21/2016,Cavaliers,Clippers,115,102
602,1/21/2016,Kings,Hawks,91,88
603,1/21/2016,Pelicans,Pistons,115,99
604,1/21/2016,Nuggets,Grizzlies,101,102
605,1/21/2016,Suns,Spurs,89,117
606,1/22/2016,Mavericks,Thunder,106,109
607,1/22/2016,Knicks,Clippers,88,116
608,1/22/2016,Celtics,Bulls,110,101
609,1/22/2016,Warriors,Pacers,122,110
610,1/22/2016,Raptors,Heat,101,81
611,1/22/2016,Magic,Hornets,116,120
612,1/22/2016,Rockets,Bucks,102,98
613,1/22/2016,Nets,Jazz,86,108
614,1/22/2016,Lakers,Spurs,95,108
615,1/23/2016,Kings,Pacers,108,97
616,1/23/2016,Cavaliers,Bulls,83,96
617,1/23/2016,Hornets,Knicks,97,84
618,1/23/2016,Nuggets,Pistons,104,101
619,1/23/2016,Suns,Hawks,98,95
620,1/23/2016,Timberwolves,Grizzlies,106,101
621,1/23/2016,Pelicans,Bucks,116,99
622,1/23/2016,Trail Blazers,Lakers,121,103
623,1/24/2016,Raptors,Clippers,112,94
624,1/24/2016,Rockets,Mavericks,115,104
625,1/24/2016,Nets,Thunder,116,106
626,1/24/2016,76ers,Celtics,92,112
627,1/25/2016,Warriors,Spurs,120,90
628,1/25/2016,Wizards,Celtics,91,116
629,1/25/2016,Jazz,Pistons,92,95
630,1/25/2016,Kings,Hornets,128,129
631,1/25/2016,Bulls,Heat,84,89
632,1/25/2016,Nuggets,Hawks,105,119
633,1/25/2016,Grizzlies,Magic,108,102
634,1/25/2016,Pelicans,Rockets,111,112
635,1/25/2016,Cavaliers,Timberwolves,114,107
636,1/26/2016,Pacers,Clippers,89,91
637,1/26/2016,Knicks,Thunder,122,128
638,1/26/2016,Raptors,Wizards,106,89
639,1/26/2016,Trail Blazers,Kings,112,97
640,1/26/2016,Bucks,Magic,107,100
641,1/26/2016,Nets,Heat,98,102
642,1/26/2016,Lakers,Mavericks,90,92
643,1/26/2016,76ers,Suns,113,103
644,1/27/2016,Hawks,Clippers,83,85
645,1/27/2016,Jazz,Hornets,102,73
646,1/27/2016,Warriors,Mavericks,127,107
647,1/27/2016,Timberwolves,Thunder,123,126
648,1/27/2016,Spurs,Rockets,130,99
649,1/27/2016,Celtics,Nuggets,111,103
650,1/27/2016,Cavaliers,Suns,115,93
651,1/27/2016,Pistons,76ers,110,97
652,1/28/2016,Pacers,Hawks,111,92
653,1/28/2016,Raptors,Knicks,103,93
654,1/28/2016,Pelicans,Kings,114,105
655,1/28/2016,Grizzlies,Bucks,103,83
656,1/28/2016,Lakers,Bulls,91,114
657,1/28/2016,Wizards,Nuggets,113,117
658,1/29/2016,Pistons,Cavaliers,106,114
659,1/29/2016,Trail Blazers,Hornets,109,91
660,1/29/2016,Thunder,Rockets,116,108
661,1/29/2016,Bucks,Heat,103,107
662,1/29/2016,Celtics,Magic,113,94
663,1/29/2016,Jazz,Timberwolves,103,90
664,1/29/2016,Mavericks,Nets,91,79
665,1/29/2016,Knicks,Suns,102,84
666,1/29/2016,Clippers,Lakers,105,93
667,1/30/2016,Cavaliers,Spurs,117,103
668,1/30/2016,Raptors,Pistons,111,107
669,1/30/2016,Grizzlies,Kings,121,117
670,1/30/2016,Rockets,Wizards,122,123
671,1/30/2016,Pacers,Nuggets,109,105
672,1/30/2016,Pelicans,Nets,105,103
673,1/30/2016,76ers,Warriors,105,108
674,1/31/2016,Heat,Hawks,105,87
675,1/31/2016,Clippers,Bulls,120,93
676,1/31/2016,Magic,Celtics,119,114
677,1/31/2016,Knicks,Warriors,95,116
678,1/31/2016,Mavericks,Suns,91,78
679,1/31/2016,Trail Blazers,Timberwolves,96,93
680,1/31/2016,Lakers,Hornets,82,101
681,2/1/2016,Pacers,Cavaliers,106,111
682,2/1/2016,Hawks,Mavericks,112,97
683,2/1/2016,Jazz,Bulls,105,96
684,2/1/2016,Pelicans,Grizzlies,95,110
685,2/1/2016,Nuggets,Raptors,112,93
686,2/1/2016,Thunder,Wizards,114,98
687,2/1/2016,Nets,Pistons,100,105
688,2/1/2016,Kings,Bucks,111,104
689,2/1/2016,Spurs,Magic,107,92
690,2/2/2016,Knicks,Celtics,89,97
691,2/2/2016,Rockets,Heat,115,102
692,2/2/2016,Suns,Raptors,97,104
693,2/2/2016,Trail Blazers,Bucks,107,95
694,2/2/2016,Lakers,Timberwolves,119,115
695,2/3/2016,Celtics,Pistons,102,95
696,2/3/2016,Hornets,Cavaliers,106,97
697,2/3/2016,Kings,Bulls,102,107
698,2/3/2016,Mavericks,Heat,90,93
699,2/3/2016,Thunder,Magic,117,114
700,2/3/2016,Wizards,Warriors,121,134
701,2/3/2016,Jazz,Nuggets,85,81
702,2/3/2016,Nets,Pacers,100,114
703,2/3/2016,76ers,Hawks,86,124
704,2/3/2016,Clippers,Timberwolves,102,108
705,2/3/2016,Spurs,Pelicans,110,97
706,2/4/2016,Trail Blazers,Raptors,103,110
707,2/4/2016,Pistons,Knicks,111,105
708,2/4/2016,Suns,Rockets,105,111
709,2/4/2016,Pelicans,Lakers,96,99
710,2/5/2016,Hawks,Pacers,102,96
711,2/5/2016,Cavaliers,Celtics,103,104
712,2/5/2016,Mavericks,Spurs,90,116
713,2/5/2016,Magic,Clippers,93,107
714,2/5/2016,Knicks,Grizzlies,85,91
715,2/5/2016,Hornets,Heat,95,98
716,2/5/2016,Nuggets,Bulls,115,110
717,2/5/2016,Jazz,Bucks,84,81
718,2/5/2016,Nets,Kings,128,119
719,2/5/2016,Wizards,76ers,106,94
720,2/6/2016,Pacers,Pistons,112,104
721,2/6/2016,Warriors,Thunder,116,108
722,2/6/2016,Grizzlies,Mavericks,110,114
723,2/6/2016,Rockets,Trail Blazers,79,96
724,2/6/2016,Hornets,Wizards,108,104
725,2/6/2016,Timberwolves,Bulls,112,105
726,2/6/2016,Suns,Jazz,89,98
727,2/6/2016,Cavaliers,Pelicans,99,84
728,2/6/2016,76ers,Nets,103,98
729,2/6/2016,Spurs,Lakers,106,102
730,2/7/2016,Heat,Clippers,93,100
731,2/7/2016,Magic,Hawks,96,94
732,2/7/2016,Celtics,Kings,128,119
733,2/7/2016,Knicks,Nuggets,96,101
734,2/8/2016,Pistons,Raptors,89,103
735,2/8/2016,Hornets,Bulls,108,91
736,2/8/2016,Grizzlies,Trail Blazers,106,112
737,2/8/2016,Hawks,Magic,110,117
738,2/8/2016,Cavaliers,Kings,120,100
739,2/8/2016,Suns,Thunder,106,122
740,2/8/2016,Timberwolves,Pelicans,102,116
741,2/8/2016,Nets,Nuggets,105,104
742,2/8/2016,76ers,Clippers,92,98
743,2/8/2016,Pacers,Lakers,89,87
744,2/9/2016,Mavericks,Jazz,119,121
745,2/9/2016,Heat,Spurs,101,119
746,2/9/2016,Bucks,Celtics,112,111
747,2/9/2016,Knicks,Wizards,108,111
748,2/9/2016,Warriors,Rockets,123,110
749,2/10/2016,Celtics,Clippers,139,134
750,2/10/2016,Bulls,Hawks,90,113
751,2/10/2016,Pacers,Hornets,95,117
752,2/10/2016,Pelicans,Jazz,100,96
753,2/10/2016,Trail Blazers,Rockets,116,103
754,2/10/2016,Magic,Spurs,96,98
755,2/10/2016,Pistons,Nuggets,92,103
756,2/10/2016,Timberwolves,Raptors,117,112
757,2/10/2016,Nets,Grizzlies,90,109
758,2/10/2016,Suns,Warriors,104,112
759,2/10/2016,76ers,Kings,110,114
760,2/10/2016,Cavaliers,Lakers,120,111
761,2/11/2016,Bucks,Wizards,99,92
762,2/11/2016,Thunder,Pelicans,121,95
763,2/18/2016,Clippers,Spurs,105,86
764,2/18/2016,Wizards,Jazz,103,89
765,2/18/2016,Cavaliers,Bulls,106,95
766,2/19/2016,Jazz,Celtics,111,93
767,2/19/2016,Thunder,Pacers,98,101
768,2/19/2016,Bulls,Raptors,116,106
769,2/19/2016,Hawks,Heat,111,115
770,2/19/2016,Wizards,Pistons,98,86
771,2/19/2016,Trail Blazers,Warriors,137,105
772,2/19/2016,Magic,Mavericks,110,104
773,2/19/2016,Bucks,Hornets,95,98
774,2/19/2016,Kings,Nuggets,116,110
775,2/19/2016,Grizzlies,Timberwolves,109,104
776,2/19/2016,Suns,Rockets,100,116
777,2/19/2016,Nets,Knicks,109,98
778,2/19/2016,Lakers,Spurs,113,119
779,2/19/2016,Pelicans,76ers,121,114
780,2/20/2016,Clippers,Warriors,112,115
781,2/20/2016,Heat,Wizards,114,94
782,2/20/2016,Hawks,Bucks,109,117
783,2/20/2016,Timberwolves,Knicks,95,103
784,2/21/2016,Thunder,Cavaliers,92,115
785,2/21/2016,Trail Blazers,Jazz,115,111
786,2/21/2016,Magic,Pacers,102,105
787,2/21/2016,Raptors,Grizzlies,98,85
788,2/21/2016,Nuggets,Celtics,101,121
789,2/21/2016,Pistons,Pelicans,106,111
790,2/21/2016,Nets,Hornets,96,104
791,2/21/2016,Suns,Spurs,111,118
792,2/21/2016,Bulls,Lakers,126,115
793,2/21/2016,Mavericks,76ers,129,103
794,2/22/2016,Heat,Pacers,101,93
795,2/22/2016,Hawks,Warriors,92,102
796,2/22/2016,Knicks,Raptors,95,122
797,2/22/2016,Cavaliers,Pistons,88,96
798,2/22/2016,Timberwolves,Celtics,124,122
799,2/22/2016,Clippers,Suns,124,84
800,2/22/2016,Bucks,Lakers,108,101
801,2/23/2016,Jazz,Rockets,117,114
802,2/23/2016,Wizards,Pelicans,109,89
803,2/23/2016,Nuggets,Kings,110,114
804,2/23/2016,Trail Blazers,Nets,112,104
805,2/23/2016,76ers,Magic,115,124
806,2/24/2016,Mavericks,Thunder,103,116
807,2/24/2016,Cavaliers,Hornets,114,103
808,2/24/2016,Heat,Warriors,112,118
809,2/24/2016,Bulls,Wizards,109,104
810,2/24/2016,Kings,Spurs,92,108
811,2/24/2016,Pacers,Knicks,108,105
812,2/24/2016,Clippers,Nuggets,81,87
813,2/24/2016,Raptors,Timberwolves,114,105
814,2/24/2016,Grizzlies,Lakers,128,119
815,2/24/2016,Pistons,76ers,111,91
816,2/25/2016,Jazz,Spurs,78,96
817,2/25/2016,Trail Blazers,Rockets,105,119
818,2/25/2016,Pelicans,Thunder,123,119
819,2/25/2016,Magic,Warriors,114,130
820,2/25/2016,Celtics,Bucks,112,107
821,2/25/2016,Suns,Nets,106,116
822,2/26/2016,Raptors,Cavaliers,99,97
823,2/26/2016,Pacers,Hornets,95,96
824,2/26/2016,Hawks,Bulls,103,88
825,2/26/2016,Kings,Clippers,107,117
826,2/26/2016,Knicks,Magic,108,95
827,2/26/2016,Mavericks,Nuggets,122,116
828,2/26/2016,Lakers,Grizzlies,95,112
829,2/26/2016,76ers,Wizards,94,103
830,2/27/2016,Thunder,Warriors,118,121
831,2/27/2016,Celtics,Heat,101,89
832,2/27/2016,Bulls,Trail Blazers,95,103
833,2/27/2016,Rockets,Spurs,94,104
834,2/27/2016,Bucks,Pistons,91,102
835,2/27/2016,Suns,Grizzlies,111,106
836,2/27/2016,Jazz,Nets,96,98
837,2/27/2016,Pelicans,Timberwolves,110,112
838,2/28/2016,Pistons,Raptors,114,101
839,2/28/2016,Hawks,Hornets,87,76
840,2/28/2016,Pacers,Trail Blazers,102,111
841,2/28/2016,Wizards,Cavaliers,113,99
842,2/28/2016,Knicks,Heat,81,98
843,2/28/2016,Mavericks,Timberwolves,128,101
844,2/28/2016,Magic,76ers,130,116
845,2/29/2016,Cavaliers,Pacers,100,96
846,2/29/2016,Celtics,Jazz,100,95
847,2/29/2016,Kings,Thunder,116,131
848,2/29/2016,Nuggets,Grizzlies,96,103
849,2/29/2016,Bucks,Rockets,128,121
850,2/29/2016,Clippers,Nets,105,95
851,2/29/2016,Wizards,76ers,116,108
852,3/1/2016,Warriors,Hawks,109,105
853,3/1/2016,Knicks,Trail Blazers,85,104
854,3/1/2016,Heat,Bulls,129,111
855,3/1/2016,Mavericks,Magic,121,108
856,3/1/2016,Hornets,Suns,126,92
857,3/1/2016,Lakers,Nets,107,101
858,3/2/2016,Clippers,Thunder,103,98
859,3/2/2016,Celtics,Trail Blazers,116,93
860,3/2/2016,Raptors,Jazz,104,94
861,3/2/2016,Bucks,Pacers,99,104
862,3/2/2016,Spurs,Pistons,97,81
863,3/2/2016,Magic,Bulls,102,89
864,3/2/2016,Grizzlies,Kings,104,98
865,3/2/2016,Timberwolves,Wizards,98,104
866,3/2/2016,Rockets,Pelicans,100,95
867,3/2/2016,76ers,Hornets,99,119
868,3/2/2016,Nuggets,Lakers,117,107
869,3/3/2016,Warriors,Thunder,121,106
870,3/3/2016,Mavericks,Kings,101,104
871,3/3/2016,Pelicans,Spurs,86,94
872,3/3/2016,Heat,Suns,108,92
873,3/4/2016,Hornets,Pacers,108,101
874,3/4/2016,Raptors,Trail Blazers,117,115
875,3/4/2016,Grizzlies,Jazz,94,88
876,3/4/2016,Cavaliers,Wizards,108,83
877,3/4/2016,Celtics,Knicks,105,104
878,3/4/2016,Lakers,Hawks,77,106
879,3/4/2016,76ers,Heat,102,112
880,3/4/2016,Bucks,Timberwolves,116,101
881,3/4/2016,Nuggets,Nets,120,121
882,3/4/2016,Magic,Suns,84,102
883,3/5/2016,Cavaliers,Celtics,120,103
884,3/5/2016,Clippers,Hawks,97,107
885,3/5/2016,Wizards,Pacers,99,100
886,3/5/2016,Knicks,Pistons,102,89
887,3/5/2016,Pelicans,Jazz,94,106
888,3/5/2016,Bulls,Rockets,108,100
889,3/5/2016,Spurs,Kings,104,94
890,3/5/2016,Timberwolves,Nets,132,118
891,3/6/2016,Pistons,Trail Blazers,123,103
892,3/6/2016,Bucks,Thunder,96,104
893,3/6/2016,Raptors,Rockets,107,113
894,3/6/2016,Nuggets,Mavericks,116,114
895,3/6/2016,Grizzlies,Suns,100,109
896,3/6/2016,Lakers,Warriors,112,95
897,3/6/2016,Heat,76ers,103,98
898,3/7/2016,Mavericks,Clippers,90,109
899,3/7/2016,Pacers,Spurs,99,91
900,3/7/2016,Cavaliers,Grizzlies,103,106
901,3/7/2016,Bulls,Bucks,100,90
902,3/7/2016,Pelicans,Kings,115,112
903,3/7/2016,Hornets,Timberwolves,108,103
904,3/7/2016,Warriors,Magic,119,113
905,3/8/2016,Jazz,Hawks,84,91
906,3/8/2016,Trail Blazers,Wizards,116,109
907,3/8/2016,Nuggets,Knicks,110,94
908,3/8/2016,Timberwolves,Spurs,91,116
909,3/8/2016,Lakers,Magic,107,98
910,3/8/2016,Raptors,Nets,104,99
911,3/9/2016,Thunder,Clippers,120,108
912,3/9/2016,Celtics,Grizzlies,116,96
913,3/9/2016,Mavericks,Pistons,96,102
914,3/9/2016,Kings,Cavaliers,111,120
915,3/9/2016,Bucks,Heat,114,108
916,3/9/2016,Warriors,Jazz,115,94
917,3/9/2016,Hornets,Pelicans,122,113
918,3/9/2016,Suns,Knicks,97,128
919,3/9/2016,76ers,Rockets,104,118
920,3/10/2016,Raptors,Hawks,104,96
921,3/10/2016,Spurs,Bulls,109,101
922,3/10/2016,Lakers,Cavaliers,108,120
923,3/10/2016,Nuggets,Suns,116,98
924,3/11/2016,Hornets,Pistons,118,103
925,3/11/2016,Bulls,Heat,96,118
926,3/11/2016,Celtics,Rockets,98,102
927,3/11/2016,Warriors,Trail Blazers,128,112
928,3/11/2016,Jazz,Wizards,114,93
929,3/11/2016,Kings,Magic,100,107
930,3/11/2016,Clippers,Knicks,101,94
931,3/11/2016,Grizzlies,Pelicans,121,114
932,3/11/2016,Thunder,Timberwolves,96,99
933,3/11/2016,76ers,Nets,95,89
934,3/12/2016,Spurs,Thunder,93,85
935,3/12/2016,Raptors,Heat,112,104
936,3/12/2016,Mavericks,Pacers,105,112
937,3/12/2016,Hawks,Grizzlies,95,83
938,3/12/2016,Hornets,Rockets,125,109
939,3/12/2016,Trail Blazers,Magic,121,84
940,3/12/2016,Nuggets,Wizards,116,100
941,3/12/2016,Bucks,Pelicans,103,92
942,3/12/2016,76ers,Pistons,111,125
943,3/12/2016,Warriors,Suns,123,116
944,3/13/2016,Clippers,Cavaliers,90,114
945,3/13/2016,Hawks,Pacers,104,75
946,3/13/2016,Kings,Jazz,99,108
947,3/13/2016,Nets,Bucks,100,109
948,3/13/2016,Lakers,Knicks,87,90
949,3/14/2016,Jazz,Cavaliers,94,85
950,3/14/2016,Thunder,Trail Blazers,128,94
951,3/14/2016,Wizards,Pistons,124,81
952,3/14/2016,Rockets,Grizzlies,130,81
953,3/14/2016,Hornets,Mavericks,96,107
954,3/14/2016,Raptors,Bulls,107,109
955,3/14/2016,Heat,Nuggets,124,119
956,3/14/2016,Suns,Timberwolves,107,104
957,3/14/2016,Warriors,Pelicans,125,107
958,3/15/2016,Pacers,Celtics,103,98
959,3/15/2016,Spurs,Clippers,108,87
960,3/15/2016,Bucks,Raptors,89,107
961,3/15/2016,Magic,Nuggets,116,110
962,3/15/2016,Lakers,Kings,98,106
963,3/15/2016,Nets,76ers,131,114
964,3/16/2016,Celtics,Thunder,109,130
965,3/16/2016,Pistons,Hawks,114,118
966,3/16/2016,Rockets,Clippers,106,122
967,3/16/2016,Cavaliers,Mavericks,99,98
968,3/16/2016,Hornets,Magic,107,99
969,3/16/2016,Wizards,Bulls,117,96
970,3/16/2016,Grizzlies,Timberwolves,108,114
971,3/16/2016,Warriors,Knicks,121,85
972,3/16/2016,Kings,Pelicans,108,123
973,3/17/2016,Pacers,Raptors,94,101
974,3/17/2016,Heat,Hornets,106,109
975,3/17/2016,Spurs,Trail Blazers,118,110
976,3/17/2016,Bucks,Grizzlies,96,86
977,3/17/2016,Hawks,Nuggets,116,98
978,3/17/2016,Jazz,Suns,103,69
979,3/17/2016,Bulls,Nets,118,102
980,3/17/2016,76ers,Wizards,94,99
981,3/18/2016,Raptors,Celtics,105,91
982,3/18/2016,Magic,Cavaliers,103,109
983,3/18/2016,Mavericks,Warriors,112,130
984,3/18/2016,Pelicans,Trail Blazers,112,117
985,3/18/2016,Pistons,Kings,115,108
986,3/18/2016,Rockets,Timberwolves,116,111
987,3/18/2016,76ers,Thunder,97,111
988,3/18/2016,Lakers,Suns,90,95
989,3/19/2016,Spurs,Warriors,87,79
990,3/19/2016,Pacers,Thunder,111,115
991,3/19/2016,Heat,Cavaliers,122,101
992,3/19/2016,Grizzlies,Clippers,113,102
993,3/19/2016,Bulls,Jazz,92,85
994,3/19/2016,Hawks,Rockets,109,97
995,3/19/2016,Hornets,Nuggets,93,101
996,3/19/2016,Wizards,Knicks,99,89
997,3/19/2016,Pistons,Nets,115,103
998,3/20/2016,Mavericks,Trail Blazers,132,120
999,3/20/2016,Bucks,Jazz,85,94
1000,3/20/2016,Pelicans,Clippers,109,105
1001,3/20/2016,Raptors,Magic,105,100
1002,3/20/2016,Knicks,Kings,80,88
1003,3/20/2016,76ers,Celtics,105,120
1004,3/21/2016,Hornets,Spurs,91,88
1005,3/21/2016,Hawks,Wizards,102,117
1006,3/21/2016,Celtics,Magic,107,96
1007,3/21/2016,Cavaliers,Nuggets,124,91
1008,3/21/2016,Pistons,Bucks,92,91
1009,3/21/2016,Bulls,Kings,109,102
1010,3/21/2016,Suns,Grizzlies,97,103
1011,3/21/2016,Timberwolves,Warriors,104,109
1012,3/21/2016,Pacers,76ers,91,75
1013,3/22/2016,Pelicans,Heat,99,113
1014,3/22/2016,Thunder,Rockets,111,107
1015,3/22/2016,Nets,Hornets,100,105
1016,3/22/2016,Lakers,Grizzlies,107,100
1017,3/23/2016,Celtics,Raptors,91,79
1018,3/23/2016,Wizards,Hawks,101,122
1019,3/23/2016,Warriors,Clippers,114,98
1020,3/23/2016,Trail Blazers,Mavericks,109,103
1021,3/23/2016,Rockets,Jazz,87,89
1022,3/23/2016,Spurs,Heat,112,88
1023,3/23/2016,Pistons,Magic,118,102
1024,3/23/2016,Cavaliers,Bucks,113,104
1025,3/23/2016,Bulls,Knicks,107,115
1026,3/23/2016,Timberwolves,Kings,113,104
1027,3/23/2016,Suns,Lakers,119,107
1028,3/23/2016,Nuggets,76ers,104,103
1029,3/24/2016,Clippers,Trail Blazers,96,94
1030,3/24/2016,Thunder,Jazz,113,91
1031,3/24/2016,Knicks,Bulls,106,94
1032,3/24/2016,Pacers,Pelicans,92,84
1033,3/24/2016,Nets,Cavaliers,104,95
1034,3/25/2016,Pistons,Hornets,112,105
1035,3/25/2016,Rockets,Raptors,112,109
1036,3/25/2016,Heat,Magic,108,97
1037,3/25/2016,Warriors,Mavericks,128,120
1038,3/25/2016,Hawks,Bucks,101,90
1039,3/25/2016,Spurs,Grizzlies,110,104
1040,3/25/2016,Wizards,Timberwolves,129,132
1041,3/25/2016,Lakers,Nuggets,105,116
1042,3/25/2016,Kings,Suns,116,94
1043,3/26/2016,Thunder,Spurs,111,92
1044,3/26/2016,Pistons,Hawks,95,112
1045,3/26/2016,Bucks,Hornets,91,115
1046,3/26/2016,Knicks,Cavaliers,93,107
1047,3/26/2016,Pelicans,Raptors,91,115
1048,3/26/2016,Timberwolves,Jazz,84,93
1049,3/26/2016,Magic,Bulls,111,89
1050,3/26/2016,Nets,Pacers,120,110
1051,3/26/2016,Suns,Celtics,99,102
1052,3/26/2016,Trail Blazers,76ers,108,105
1053,3/27/2016,Pacers,Rockets,104,101
1054,3/27/2016,Kings,Mavericks,133,111
1055,3/27/2016,Clippers,Nuggets,105,90
1056,3/27/2016,Lakers,Wizards,88,101
1057,3/27/2016,Warriors,76ers,117,105
1058,3/28/2016,Raptors,Thunder,100,119
1059,3/28/2016,Clippers,Celtics,114,90
1060,3/28/2016,Bulls,Hawks,100,102
1061,3/28/2016,Grizzlies,Spurs,87,101
1062,3/28/2016,Nuggets,Mavericks,88,97
1063,3/28/2016,Trail Blazers,Kings,105,93
1064,3/28/2016,Pelicans,Knicks,99,91
1065,3/28/2016,Heat,Nets,110,99
1066,3/28/2016,Jazz,Lakers,123,75
1067,3/28/2016,Timberwolves,Suns,121,116
1068,3/29/2016,Pistons,Thunder,88,82
1069,3/29/2016,Cavaliers,Rockets,100,106
1070,3/29/2016,Pacers,Bulls,96,98
1071,3/29/2016,Warriors,Wizards,102,94
1072,3/29/2016,76ers,Hornets,85,100
1073,3/29/2016,Magic,Nets,139,105
1074,3/30/2016,Raptors,Hawks,105,97
1075,3/30/2016,Jazz,Warriors,96,103
1076,3/30/2016,Kings,Wizards,120,111
1077,3/30/2016,Timberwolves,Clippers,79,99
1078,3/30/2016,Grizzlies,Nuggets,105,109
1079,3/30/2016,Mavericks,Knicks,91,89
1080,3/30/2016,Lakers,Heat,102,100
1081,3/30/2016,Spurs,Pelicans,100,92
1082,3/30/2016,Bucks,Suns,105,94
1083,3/31/2016,Thunder,Clippers,119,117
1084,3/31/2016,Trail Blazers,Celtics,116,109
1085,3/31/2016,Rockets,Bulls,100,103
1086,3/31/2016,Pacers,Magic,94,114
1087,3/31/2016,Pelicans,Nuggets,101,95
1088,3/31/2016,Cavaliers,Nets,107,87
1089,11/1/2016,Trail Blazers,Warriors,104,127
1090,11/1/2016,Heat,Kings,108,96
1091,11/1/2016,Cavaliers,Rockets,128,120
1092,11/1/2016,Timberwolves,Grizzlies,116,80
1093,11/1/2016,Pistons,Knicks,102,89
1094,11/1/2016,Spurs,Jazz,91,106
1095,11/1/2016,Pelicans,Bucks,113,117
1096,11/1/2016,Pacers,Lakers,115,108
1097,11/1/2016,76ers,Magic,101,103
1098,11/2/2016,Celtics,Bulls,107,100
1099,11/2/2016,Clippers,Thunder,83,85
1100,11/2/2016,Wizards,Raptors,103,113
1101,11/2/2016,Knicks,Rockets,99,118
1102,11/2/2016,Jazz,Mavericks,97,81
1103,11/2/2016,Nets,Pistons,109,101
1104,11/2/2016,Suns,Trail Blazers,118,115
1105,11/2/2016,Hawks,Lakers,116,123
1106,11/2/2016,Grizzlies,Pelicans,89,83
1107,11/2/2016,Hornets,76ers,109,93
1108,11/3/2016,Warriors,Thunder,122,96
1109,11/3/2016,Cavaliers,Celtics,128,122
1110,11/3/2016,Timberwolves,Nuggets,99,102
1111,11/3/2016,Bucks,Pacers,125,107
1112,11/3/2016,Magic,Kings,102,94
1113,11/4/2016,Jazz,Spurs,86,100
1114,11/4/2016,Raptors,Heat,96,87
1115,11/4/2016,Nets,Hornets,95,99
1116,11/4/2016,Lakers,Warriors,117,97
1117,11/4/2016,Mavericks,Trail Blazers,95,105
1118,11/4/2016,Grizzlies,Clippers,88,99
1119,11/4/2016,Wizards,Hawks,95,92
1120,11/4/2016,Pelicans,Suns,111,112
1121,11/4/2016,Bulls,Knicks,104,117
1122,11/5/2016,Spurs,Clippers,92,116
1123,11/5/2016,Hawks,Rockets,112,97
1124,11/5/2016,Pistons,Nuggets,103,86
1125,11/5/2016,Pacers,Bulls,111,94
1126,11/5/2016,Bucks,Kings,117,91
1127,11/5/2016,Thunder,Timberwolves,112,92
1128,11/5/2016,Magic,Wizards,88,86
1129,11/5/2016,76ers,Cavaliers,101,102
1130,11/6/2016,Knicks,Jazz,109,114
1131,11/6/2016,Celtics,Nuggets,107,123
1132,11/6/2016,Grizzlies,Trail Blazers,94,100
1133,11/6/2016,Mavericks,Bucks,86,75
1134,11/6/2016,Raptors,Kings,91,96
1135,11/6/2016,Lakers,Suns,119,108
1136,11/7/2016,Thunder,Heat,97,85
1137,11/7/2016,Clippers,Pistons,114,82
1138,11/7/2016,Hornets,Pacers,122,100
1139,11/7/2016,Wizards,Rockets,106,114
1140,11/7/2016,Bulls,Magic,112,80
1141,11/7/2016,76ers,Jazz,84,109
1142,11/7/2016,Warriors,Pelicans,116,106
1143,11/8/2016,Cavaliers,Hawks,106,110
1144,11/8/2016,Grizzlies,Nuggets,108,107
1145,11/8/2016,Nets,Timberwolves,119,110
1146,11/8/2016,Lakers,Mavericks,97,109
1147,11/8/2016,Trail Blazers,Suns,124,121
1148,11/8/2016,Kings,Pelicans,102,94
1149,11/9/2016,Hornets,Jazz,104,98
1150,11/9/2016,Thunder,Raptors,102,112
1151,11/9/2016,Spurs,Rockets,99,101
1152,11/9/2016,Hawks,Bulls,115,107
1153,11/9/2016,Warriors,Mavericks,116,95
1154,11/9/2016,Suns,Pistons,107,100
1155,11/9/2016,Clippers,Trail Blazers,111,80
1156,11/9/2016,Knicks,Nets,110,96
1157,11/9/2016,Wizards,Celtics,118,93
1158,11/9/2016,Magic,Timberwolves,107,123
1159,11/9/2016,Pacers,76ers,122,115
1160,11/10/2016,Nuggets,Warriors,101,125
1161,11/10/2016,Kings,Lakers,91,101
1162,11/10/2016,Heat,Bulls,95,98
1163,11/10/2016,Bucks,Pelicans,106,112
1164,11/11/2016,Hornets,Raptors,111,113
1165,11/11/2016,Thunder,Clippers,108,110
1166,11/11/2016,Spurs,Pistons,96,86
1167,11/11/2016,Celtics,Knicks,115,87
1168,11/11/2016,Wizards,Cavaliers,94,105
1169,11/11/2016,Trail Blazers,Kings,122,120
1170,11/11/2016,Magic,Jazz,74,87
1171,11/11/2016,76ers,Pacers,109,105
1172,11/12/2016,Rockets,Spurs,100,106
1173,11/12/2016,Nuggets,Pistons,95,106
1174,11/12/2016,Heat,Jazz,91,102
1175,11/12/2016,Pacers,Celtics,99,105
1176,11/12/2016,Bulls,Wizards,106,95
1177,11/12/2016,Pelicans,Lakers,99,126
1178,11/12/2016,Timberwolves,Clippers,105,119
1179,11/12/2016,Suns,Nets,104,122
1180,11/12/2016,Raptors,Knicks,118,107
1181,11/12/2016,Bucks,Grizzlies,106,96
1182,11/12/2016,Hawks,76ers,117,96
1183,11/13/2016,Cavaliers,Hornets,100,93
